industry,country,referral_source,is_trial,churn_flag,plan_tier,seats,mrr_amount,arr_amount,billing_frequency,auto_renew_flag,subscription_age_days,total_upgrades,total_downgrades,total_usage,average_usage,average_usage_duration,total_errors,beta_feature_usage,unique_features_used,total_support_tickets,average_resolution_time,average_first_response_time,average_satisfaction,escalation_count,account_age_days,revenue_per_seat,customer_activity_score,ticket_resolution_efficiency,usage_per_feature,error_rate,satisfaction_index
3,6,3,0,0,0,17,323,3876,1,0,626,0,0,75.0,9.375,2757.625,6.0,1.0,8.0,2.0,31.5,109.5,3.0,0.0,741,19.0,53.0,0.03076923076923077,9.375,0.08,0.09230769230769231
3,6,1,0,0,0,19,0,0,1,0,611,0,0,44.0,14.666666666666666,5666.0,0.0,0.0,3.0,7.0,40.285714285714285,84.85714285714286,4.2,1.0,688,0.0,9.0,0.02422145328719723,14.666666666666666,0.0,0.10173010380622838
2,5,0,0,0,1,85,16915,202980,1,1,633,1,1,36.0,9.0,885.25,3.0,0.0,4.0,1.0,46.0,70.0,4.0,0.0,858,199.0,25.0,0.02127659574468085,9.0,0.08333333333333333,0.0851063829787234
3,6,1,0,0,0,8,152,1824,1,1,627,0,0,23.0,11.5,6234.0,0.0,0.0,1.0,7.0,40.57142857142857,112.0,3.75,0.0,778,19.0,-12.0,0.024054982817869417,23.0,0.0,0.09020618556701031
3,4,4,0,0,0,7,133,1596,0,1,611,0,0,50.0,10.0,3905.6,0.0,0.0,5.0,5.0,27.2,74.6,5.0,0.0,675,19.0,25.0,0.03546099290780142,10.0,0.0,0.1773049645390071
2,2,2,0,0,2,5,245,2940,1,1,619,0,0,71.0,11.833333333333334,4634.333333333333,2.0,1.0,5.0,6.0,36.666666666666664,124.66666666666667,4.0,0.0,1049,49.0,37.0,0.026548672566371685,14.2,0.028169014084507043,0.10619469026548674
3,6,2,0,0,2,14,686,8232,1,1,613,0,1,47.0,11.75,3332.5,1.0,0.0,4.0,5.0,32.6,66.6,4.0,0.0,754,49.0,20.0,0.02976190476190476,11.75,0.02127659574468085,0.11904761904761904
3,2,2,0,0,1,14,2786,33432,1,1,632,0,0,74.0,10.571428571428571,4448.428571428572,7.0,1.0,7.0,7.0,43.142857142857146,67.71428571428571,3.5,0.0,914,199.0,25.0,0.022653721682847894,10.571428571428571,0.0945945945945946,0.07928802588996763
3,2,4,0,0,2,45,2205,26460,0,1,611,1,0,97.0,10.777777777777779,3325.4444444444443,6.0,0.0,8.0,1.0,32.0,50.0,3.0,0.0,834,49.0,80.0,0.030303030303030304,12.125,0.061855670103092786,0.09090909090909091
0,6,2,1,0,0,29,551,6612,1,1,641,0,0,63.0,10.5,3645.0,5.0,0.0,6.0,2.0,35.5,74.0,4.0,1.0,1332,19.0,43.0,0.0273972602739726,10.5,0.07936507936507936,0.1095890410958904
1,3,3,0,1,1,13,2587,31044,1,0,692,1,0,29.0,9.666666666666666,1860.6666666666667,1.0,0.0,3.0,5.0,33.0,45.2,4.0,0.0,1050,199.0,2.0,0.029411764705882353,9.666666666666666,0.034482758620689655,0.11764705882352941
3,0,1,0,0,0,20,380,4560,1,0,612,0,0,17.0,8.5,677.0,0.0,1.0,2.0,3.0,33.666666666666664,72.0,4.0,0.0,836,19.0,2.0,0.028846153846153848,8.5,0.0,0.11538461538461539
2,6,1,0,0,1,35,6965,83580,1,1,626,1,0,98.0,12.25,3685.0,6.0,1.0,8.0,5.0,38.8,121.4,4.333333333333333,0.0,1144,199.0,61.0,0.02512562814070352,12.25,0.061224489795918366,0.10887772194304858
3,6,4,0,1,1,19,3781,45372,1,1,611,0,1,81.0,9.0,3156.222222222222,1.0,1.0,9.0,5.0,31.0,87.4,4.5,0.0,1078,199.0,54.0,0.03125,9.0,0.012345679012345678,0.140625
3,6,1,1,0,1,17,3383,40596,0,1,637,0,1,40.0,10.0,2971.5,3.0,1.0,3.0,4.0,36.0,88.29166666666666,4.0,0.0,760,199.0,24.0,0.02702702702702703,13.333333333333334,0.075,0.10817776539426024
0,6,2,0,0,2,25,1225,14700,0,1,630,0,1,41.0,8.2,1930.8,0.0,1.0,5.0,6.0,23.5,92.33333333333333,4.5,0.0,814,49.0,11.0,0.04081632653061224,8.2,0.0,0.18367346938775508
1,6,0,0,0,0,32,0,0,1,1,713,1,0,100.0,10.0,2944.0,4.0,0.0,10.0,3.0,4.666666666666667,122.33333333333333,4.0,0.0,1198,0.0,77.0,0.1764705882352941,10.0,0.04,0.7058823529411764
1,6,4,1,0,2,4,196,2352,0,1,625,4,1,66.0,8.25,2090.75,5.0,2.0,8.0,2.0,31.0,75.0,4.0,0.0,1074,49.0,46.0,0.03125,8.25,0.07575757575757576,0.125
4,4,2,0,0,0,25,0,0,0,1,688,0,1,42.0,10.5,4116.0,0.0,0.0,4.0,4.0,46.25,89.75,3.6666666666666665,0.0,1032,0.0,22.0,0.021164021164021163,10.5,0.0,0.07760141093474426
0,5,2,1,0,0,50,950,11400,1,0,613,0,0,19.0,9.5,2438.0,0.0,0.0,2.0,4.0,30.25,53.5,4.666666666666667,0.0,672,19.0,-1.0,0.032,9.5,0.0,0.14933333333333335
1,6,1,0,0,2,54,2646,31752,1,1,631,1,1,40.0,10.0,4399.0,7.0,0.0,4.0,5.0,42.0,104.0,4.25,0.0,1220,49.0,1.0,0.023255813953488372,10.0,0.175,0.09883720930232558
0,5,4,1,0,2,12,588,7056,1,0,612,2,0,53.0,7.571428571428571,2727.285714285714,1.0,2.0,7.0,2.0,47.5,79.0,4.0,0.0,827,49.0,41.0,0.020618556701030927,7.571428571428571,0.018867924528301886,0.08247422680412371
3,6,0,1,0,0,67,1273,15276,0,1,617,0,1,30.0,10.0,5017.0,0.0,1.0,3.0,8.0,30.375,93.0,4.0,0.0,712,19.0,-10.0,0.03187250996015936,10.0,0.0,0.12749003984063745
1,4,3,0,0,1,20,3980,47760,1,1,678,1,0,74.0,9.25,2994.375,1.0,1.0,6.0,3.0,29.333333333333332,90.0,4.666666666666667,0.0,1185,199.0,57.0,0.03296703296703297,12.333333333333334,0.013513513513513514,0.15384615384615385
4,2,3,0,0,2,19,931,11172,0,1,626,0,1,72.0,10.285714285714286,2636.4285714285716,4.0,0.0,6.0,1.0,61.0,139.0,5.0,0.0,916,49.0,59.0,0.016129032258064516,12.0,0.05555555555555555,0.08064516129032258
3,5,3,1,0,2,17,0,0,0,1,687,1,0,25.0,6.25,1671.75,2.0,0.0,4.0,5.0,44.2,48.8,4.333333333333333,0.0,1118,0.0,-4.0,0.022123893805309734,6.25,0.08,0.09587020648967551
1,6,4,0,0,0,38,0,0,0,1,621,1,0,26.0,8.666666666666666,1802.3333333333333,0.0,0.0,3.0,5.0,35.8,91.8,5.0,0.0,803,0.0,1.0,0.027173913043478264,8.666666666666666,0.0,0.13586956521739132
2,6,3,1,0,1,70,13930,167160,0,1,648,1,0,40.0,8.0,2784.8,4.0,0.0,4.0,3.0,36.333333333333336,60.0,5.0,1.0,764,199.0,17.0,0.026785714285714284,10.0,0.1,0.13392857142857142
4,6,0,0,1,1,11,2189,26268,1,1,690,3,0,86.0,10.75,3559.875,9.0,1.0,6.0,4.0,42.25,130.25,4.0,0.0,1134,199.0,48.0,0.023121387283236993,14.333333333333334,0.10465116279069768,0.09248554913294797
1,6,0,0,0,0,48,0,0,0,1,623,1,1,48.0,8.0,1614.1666666666667,4.0,0.0,6.0,2.0,14.5,123.0,3.5,0.0,809,0.0,30.0,0.06451612903225806,8.0,0.08333333333333333,0.22580645161290322
1,6,3,0,0,2,22,1078,12936,0,1,635,1,0,30.0,10.0,3766.0,2.0,0.0,3.0,2.0,28.5,42.0,4.0,0.0,744,49.0,16.0,0.03389830508474576,10.0,0.06666666666666667,0.13559322033898305
1,6,1,0,1,2,40,1960,23520,1,1,618,0,3,94.0,11.75,3370.0,8.0,0.0,7.0,1.0,35.0,115.0,3.0,0.0,1285,49.0,73.0,0.027777777777777776,13.428571428571429,0.0851063829787234,0.08333333333333333
2,6,4,0,0,2,85,4165,49980,0,1,616,1,2,49.0,9.8,2067.2,0.0,1.0,5.0,3.0,33.666666666666664,76.33333333333333,3.5,0.0,764,49.0,34.0,0.028846153846153848,9.8,0.0,0.10096153846153846
1,6,2,0,0,1,65,12935,155220,0,1,686,1,1,45.0,11.25,1708.0,0.0,0.0,4.0,5.0,40.6,97.8,4.0,0.0,1319,199.0,20.0,0.024038461538461536,11.25,0.0,0.09615384615384615
4,6,1,1,0,0,21,399,4788,0,1,621,0,1,17.0,8.5,2802.5,3.0,0.0,2.0,3.0,24.666666666666668,89.66666666666667,5.0,0.0,1118,19.0,-4.0,0.03896103896103896,8.5,0.17647058823529413,0.19480519480519481
2,6,2,1,0,0,148,0,0,1,1,612,1,0,53.0,10.6,3974.8,0.0,0.0,4.0,5.0,45.2,101.6,3.8,0.0,624,0.0,28.0,0.021645021645021644,13.25,0.0,0.08225108225108224
2,6,0,0,0,2,18,0,0,0,1,642,2,1,48.0,9.6,2920.0,2.0,0.0,5.0,3.0,30.333333333333332,96.33333333333333,3.0,0.0,858,0.0,29.0,0.03191489361702128,9.6,0.041666666666666664,0.09574468085106384
1,6,1,0,0,1,16,3184,38208,1,1,613,3,0,60.0,8.571428571428571,3011.714285714286,10.0,0.0,7.0,3.0,58.0,48.0,4.0,0.0,685,199.0,25.0,0.01694915254237288,8.571428571428571,0.16666666666666666,0.06779661016949153
1,6,3,0,0,0,11,209,2508,0,1,631,4,1,81.0,11.571428571428571,3318.714285714286,7.0,1.0,7.0,1.0,67.0,30.0,4.0,0.0,955,19.0,62.0,0.014705882352941176,11.571428571428571,0.08641975308641975,0.058823529411764705
0,6,3,0,0,1,32,6368,76416,0,0,614,0,0,46.0,9.2,3425.8,0.0,0.0,5.0,1.0,64.0,141.0,3.0,0.0,672,199.0,41.0,0.015384615384615385,9.2,0.0,0.046153846153846156
3,4,0,0,1,0,11,209,2508,0,1,646,0,0,37.0,12.333333333333334,4078.6666666666665,4.0,1.0,3.0,3.0,31.666666666666668,95.33333333333333,4.5,1.0,800,19.0,14.0,0.03061224489795918,12.333333333333334,0.10810810810810811,0.1377551020408163
0,6,3,1,0,1,15,2985,35820,0,1,688,0,0,12.0,12.0,3048.0,2.0,0.0,1.0,6.0,31.833333333333332,75.66666666666667,3.3333333333333335,1.0,1318,199.0,-22.0,0.030456852791878177,12.0,0.16666666666666666,0.10152284263959392
1,1,0,0,0,0,20,380,4560,1,1,626,0,0,31.0,10.333333333333334,1734.0,0.0,0.0,3.0,4.0,39.5,65.5,3.5,0.0,797,19.0,11.0,0.024691358024691357,10.333333333333334,0.0,0.08641975308641975
3,6,2,0,0,1,21,4179,50148,1,0,745,3,0,55.0,9.166666666666666,3727.5,0.0,0.0,6.0,6.0,43.166666666666664,114.5,5.0,0.0,987,199.0,25.0,0.022641509433962266,9.166666666666666,0.0,0.11320754716981132
1,5,2,0,1,1,33,6567,78804,1,1,615,0,1,21.0,7.0,2876.0,4.0,0.0,3.0,2.0,49.5,110.0,4.0,0.0,665,199.0,3.0,0.019801980198019802,7.0,0.19047619047619047,0.07920792079207921
2,6,2,0,0,2,18,882,10584,1,0,637,1,0,12.0,12.0,5256.0,0.0,0.0,1.0,5.0,37.4,97.2,3.75,0.0,1130,49.0,-13.0,0.026041666666666668,12.0,0.0,0.09765625
2,6,2,0,0,0,12,228,2736,0,1,634,2,0,148.0,9.25,3341.5625,8.0,1.0,13.0,4.0,57.5,106.0,3.6666666666666665,0.0,729,19.0,112.0,0.017094017094017096,11.384615384615385,0.05405405405405406,0.06267806267806268
