account_id,account_name,industry,country,signup_date,referral_source,plan_tier_x,seats_x,is_trial,churn_flag,subscription_id,plan_tier_y,seats_y,mrr_amount,arr_amount,billing_frequency,auto_renew_flag,subscription_age_days,total_upgrades,total_downgrades,total_usage,average_usage,average_usage_duration,total_errors,beta_feature_usage,unique_features_used,total_support_tickets,average_resolution_time,average_first_response_time,average_satisfaction,escalation_count
A-bcbe98,Company_452,Cybersecurity,US,2024-07-29,other,Enterprise,46,False,False,S-e964b6,Basic,46,874,10488,monthly,True,612,2,1,53.0,10.6,3424.6,2.0,1.0,5.0,7.0,38.285714285714285,61.57142857142857,4.0,1.0
A-427b69,Company_453,FinTech,US,2024-08-23,other,Basic,17,False,False,S-59edf9,Basic,17,323,3876,monthly,False,626,0,0,75.0,9.375,2757.625,6.0,1.0,8.0,2.0,31.5,109.5,3.0,0.0
A-0be015,Company_454,FinTech,US,2024-10-15,event,Pro,19,False,False,S-c77c84,Basic,19,0,0,monthly,False,611,0,0,44.0,14.666666666666666,5666.0,0.0,0.0,3.0,7.0,40.285714285714285,84.85714285714286,4.2,1.0
A-054577,Company_455,EdTech,UK,2024-04-28,ads,Basic,2,False,False,S-62c088,Enterprise,85,16915,202980,monthly,True,633,1,1,36.0,9.0,885.25,3.0,0.0,4.0,1.0,46.0,70.0,4.0,0.0
A-bc87bc,Company_456,FinTech,US,2024-07-17,event,Pro,3,False,False,S-b2f3f3,Basic,8,152,1824,monthly,True,627,0,0,23.0,11.5,6234.0,0.0,0.0,1.0,7.0,40.57142857142857,112.0,3.75,0.0
A-0f7d77,Company_457,FinTech,IN,2024-10-28,partner,Pro,3,False,False,S-47048b,Basic,7,133,1596,annual,True,611,0,0,50.0,10.0,3905.6,0.0,0.0,5.0,5.0,27.2,74.6,5.0,0.0
A-e7beab,Company_458,EdTech,DE,2023-10-20,organic,Enterprise,5,False,False,S-8ff318,Pro,5,245,2940,monthly,True,619,0,0,71.0,11.833333333333334,4634.333333333333,2.0,1.0,5.0,6.0,36.666666666666664,124.66666666666667,4.0,0.0
A-a09355,Company_459,FinTech,US,2024-08-10,organic,Basic,14,False,False,S-525864,Pro,14,686,8232,monthly,True,613,0,1,47.0,11.75,3332.5,1.0,0.0,4.0,5.0,32.6,66.6,4.0,0.0
A-31ab9a,Company_460,FinTech,DE,2024-03-03,organic,Pro,3,False,False,S-08c8e1,Enterprise,14,2786,33432,monthly,True,632,0,0,74.0,10.571428571428571,4448.428571428572,7.0,1.0,7.0,7.0,43.142857142857146,67.71428571428571,3.5,0.0
A-0158bb,Company_461,FinTech,DE,2024-05-22,partner,Basic,5,False,False,S-fb9972,Pro,45,2205,26460,annual,True,611,1,0,97.0,10.777777777777779,3325.4444444444443,6.0,0.0,8.0,1.0,32.0,50.0,3.0,0.0
A-f19b24,Company_462,Cybersecurity,US,2023-01-10,organic,Pro,29,True,False,S-31ac79,Basic,29,551,6612,monthly,True,641,0,0,63.0,10.5,3645.0,5.0,0.0,6.0,2.0,35.5,74.0,4.0,1.0
A-798a3f,Company_463,DevTools,FR,2023-10-19,other,Enterprise,12,False,True,S-4b9226,Enterprise,13,2587,31044,monthly,False,692,1,0,29.0,9.666666666666666,1860.6666666666667,1.0,0.0,3.0,5.0,33.0,45.2,4.0,0.0
A-42b791,Company_464,FinTech,AU,2024-05-20,event,Pro,3,False,False,S-1dbbc2,Basic,20,380,4560,monthly,False,612,0,0,17.0,8.5,677.0,0.0,1.0,2.0,3.0,33.666666666666664,72.0,4.0,0.0
A-068fc6,Company_465,EdTech,US,2023-07-17,event,Enterprise,35,False,False,S-4690b3,Enterprise,35,6965,83580,monthly,True,626,1,0,98.0,12.25,3685.0,6.0,1.0,8.0,5.0,38.8,121.4,4.333333333333333,0.0
A-6f50ae,Company_466,FinTech,US,2023-09-21,partner,Pro,19,False,True,S-58b22d,Enterprise,19,3781,45372,monthly,True,611,0,1,81.0,9.0,3156.222222222222,1.0,1.0,9.0,5.0,31.0,87.4,4.5,0.0
A-a2485e,Company_467,FinTech,US,2024-08-04,event,Pro,3,True,False,S-2c3b6d,Enterprise,17,3383,40596,annual,True,637,0,1,40.0,10.0,2971.5,3.0,1.0,3.0,,,,,
A-bb1eaa,Company_468,Cybersecurity,US,2024-06-11,organic,Basic,21,False,False,S-0a15fa,Pro,25,1225,14700,annual,True,630,0,1,41.0,8.2,1930.8,0.0,1.0,5.0,6.0,23.5,92.33333333333333,4.5,0.0
A-cc98bc,Company_469,DevTools,US,2023-05-24,ads,Basic,32,False,False,S-712e04,Basic,32,0,0,monthly,True,713,1,0,100.0,10.0,2944.0,4.0,0.0,10.0,3.0,4.666666666666667,122.33333333333333,4.0,0.0
A-d77f4c,Company_470,DevTools,US,2023-09-25,partner,Pro,4,True,False,S-d82234,Pro,4,196,2352,annual,True,625,4,1,66.0,8.25,2090.75,5.0,2.0,8.0,2.0,31.0,75.0,4.0,0.0
A-ccabf0,Company_471,HealthTech,IN,2023-11-06,organic,Pro,1,False,False,S-d449e1,Basic,25,0,0,annual,True,688,0,1,42.0,10.5,4116.0,0.0,0.0,4.0,4.0,46.25,89.75,3.6666666666666665,0.0
A-700ade,Company_472,Cybersecurity,UK,2024-10-31,organic,Enterprise,1,True,False,S-15a8c0,Basic,50,950,11400,monthly,False,613,0,0,19.0,9.5,2438.0,0.0,0.0,2.0,4.0,30.25,53.5,4.666666666666667,0.0
A-4a4c2d,Company_473,DevTools,US,2023-05-02,event,Enterprise,54,False,False,S-79535e,Pro,54,2646,31752,monthly,True,631,1,1,40.0,10.0,4399.0,7.0,0.0,4.0,5.0,42.0,104.0,4.25,0.0
A-b7ef83,Company_474,Cybersecurity,UK,2024-05-29,partner,Pro,1,True,False,S-7ff88c,Pro,12,588,7056,monthly,False,612,2,0,53.0,7.571428571428571,2727.285714285714,1.0,2.0,7.0,2.0,47.5,79.0,4.0,0.0
A-e08cd3,Company_475,FinTech,US,2024-09-21,ads,Pro,67,True,False,S-384681,Basic,67,1273,15276,annual,True,617,0,1,30.0,10.0,5017.0,0.0,1.0,3.0,8.0,30.375,93.0,4.0,0.0
A-19b2c8,Company_476,DevTools,IN,2023-06-06,other,Pro,20,False,False,S-0c0691,Enterprise,20,3980,47760,monthly,True,678,1,0,74.0,9.25,2994.375,1.0,1.0,6.0,3.0,29.333333333333332,90.0,4.666666666666667,0.0
A-970c97,Company_477,HealthTech,DE,2024-03-01,other,Enterprise,14,False,False,S-ccdc31,Pro,19,931,11172,annual,True,626,0,1,72.0,10.285714285714286,2636.4285714285716,4.0,0.0,6.0,1.0,61.0,139.0,5.0,0.0
A-6dee43,Company_478,FinTech,UK,2023-08-12,other,Basic,3,True,False,S-46dfac,Pro,17,0,0,annual,True,687,1,0,25.0,6.25,1671.75,2.0,0.0,4.0,5.0,44.2,48.8,4.333333333333333,0.0
A-5ed98d,Company_479,DevTools,US,2024-06-22,partner,Basic,24,False,False,S-5a5338,Basic,38,0,0,annual,True,621,1,0,26.0,8.666666666666666,1802.3333333333333,0.0,0.0,3.0,5.0,35.8,91.8,5.0,0.0
A-c58f49,Company_480,EdTech,US,2024-07-31,other,Enterprise,70,True,False,S-354f6f,Enterprise,70,13930,167160,annual,True,648,1,0,40.0,8.0,2784.8,4.0,0.0,4.0,3.0,36.333333333333336,60.0,5.0,1.0
A-9c18c4,Company_481,HealthTech,US,2023-07-27,ads,Pro,11,False,True,S-2971ae,Enterprise,11,2189,26268,monthly,True,690,3,0,86.0,10.75,3559.875,9.0,1.0,6.0,4.0,42.25,130.25,4.0,0.0
A-cc8c8f,Company_482,DevTools,US,2024-06-16,ads,Enterprise,23,False,False,S-bc7cab,Basic,48,0,0,annual,True,623,1,1,48.0,8.0,1614.1666666666667,4.0,0.0,6.0,2.0,14.5,123.0,3.5,0.0
A-5f7781,Company_483,DevTools,US,2024-08-20,other,Pro,22,False,False,S-d0bb87,Pro,22,1078,12936,annual,True,635,1,0,30.0,10.0,3766.0,2.0,0.0,3.0,2.0,28.5,42.0,4.0,0.0
A-e1b9cd,Company_484,DevTools,US,2023-02-26,event,Pro,40,False,True,S-66a625,Pro,40,1960,23520,monthly,True,618,0,3,94.0,11.75,3370.0,8.0,0.0,7.0,1.0,35.0,115.0,3.0,0.0
A-ac85cd,Company_485,EdTech,US,2024-07-31,partner,Enterprise,53,False,False,S-f366b3,Pro,85,4165,49980,annual,True,616,1,2,49.0,9.8,2067.2,0.0,1.0,5.0,3.0,33.666666666666664,76.33333333333333,3.5,0.0
A-d792a6,Company_486,DevTools,US,2023-01-23,organic,Enterprise,4,False,False,S-761a0f,Enterprise,65,12935,155220,annual,True,686,1,1,45.0,11.25,1708.0,0.0,0.0,4.0,5.0,40.6,97.8,4.0,0.0
A-ac9111,Company_487,HealthTech,US,2023-08-12,event,Pro,21,True,False,S-2fe6c0,Basic,21,399,4788,annual,True,621,0,1,17.0,8.5,2802.5,3.0,0.0,2.0,3.0,24.666666666666668,89.66666666666667,5.0,0.0
A-18793f,Company_488,EdTech,US,2024-12-18,organic,Basic,148,True,False,S-e2d4e9,Basic,148,0,0,monthly,True,612,1,0,53.0,10.6,3974.8,0.0,0.0,4.0,5.0,45.2,101.6,3.8,0.0
A-9f0b68,Company_489,EdTech,US,2024-04-28,ads,Basic,10,False,False,S-124336,Pro,18,0,0,annual,True,642,2,1,48.0,9.6,2920.0,2.0,0.0,5.0,3.0,30.333333333333332,96.33333333333333,3.0,0.0
A-d3c88e,Company_490,DevTools,US,2024-10-18,event,Pro,16,False,False,S-b5d3cc,Enterprise,16,3184,38208,monthly,True,613,3,0,60.0,8.571428571428571,3011.714285714286,10.0,0.0,7.0,3.0,58.0,48.0,4.0,0.0
A-ccb686,Company_491,DevTools,US,2024-01-22,other,Basic,10,False,False,S-8f7c91,Basic,11,209,2508,annual,True,631,4,1,81.0,11.571428571428571,3318.714285714286,7.0,1.0,7.0,1.0,67.0,30.0,4.0,0.0
A-118f1c,Company_492,Cybersecurity,US,2024-10-31,other,Pro,32,False,False,S-3fb8f4,Enterprise,32,6368,76416,annual,False,614,0,0,46.0,9.2,3425.8,0.0,0.0,5.0,1.0,64.0,141.0,3.0,0.0
A-0e966d,Company_493,FinTech,IN,2024-06-25,ads,Basic,11,False,True,S-62c824,Basic,11,209,2508,annual,True,646,0,0,37.0,12.333333333333334,4078.6666666666665,4.0,1.0,3.0,3.0,31.666666666666668,95.33333333333333,4.5,1.0
A-b9f5b1,Company_494,Cybersecurity,US,2023-01-24,other,Pro,15,True,False,S-e78c09,Enterprise,15,2985,35820,annual,True,688,0,0,12.0,12.0,3048.0,2.0,0.0,1.0,6.0,31.833333333333332,75.66666666666667,3.3333333333333335,1.0
A-8ae3fc,Company_495,DevTools,CA,2024-06-28,ads,Pro,9,False,False,S-f20079,Basic,20,380,4560,monthly,True,626,0,0,31.0,10.333333333333334,1734.0,0.0,0.0,3.0,4.0,39.5,65.5,3.5,0.0
A-55f257,Company_496,FinTech,US,2023-12-21,organic,Basic,9,False,False,S-19edee,Enterprise,21,4179,50148,monthly,False,745,3,0,55.0,9.166666666666666,3727.5,0.0,0.0,6.0,6.0,43.166666666666664,114.5,5.0,0.0
A-d26ab4,Company_497,DevTools,UK,2024-11-07,organic,Basic,9,False,True,S-86571c,Enterprise,33,6567,78804,monthly,True,615,0,1,21.0,7.0,2876.0,4.0,0.0,3.0,2.0,49.5,110.0,4.0,0.0
A-712533,Company_498,EdTech,US,2023-07-31,organic,Pro,18,False,False,S-906b0c,Pro,18,882,10584,monthly,False,637,1,0,12.0,12.0,5256.0,0.0,0.0,1.0,5.0,37.4,97.2,3.75,0.0
A-781cc0,Company_499,EdTech,US,2024-09-04,organic,Pro,12,False,False,S-0896f4,Basic,12,228,2736,annual,True,634,2,0,148.0,9.25,3341.5625,8.0,1.0,13.0,4.0,57.5,106.0,3.6666666666666665,0.0
