account_id,account_name,industry,country,signup_date,referral_source,plan_tier_x,seats_x,is_trial,churn_flag,subscription_id,plan_tier_y,seats_y,mrr_amount,arr_amount,billing_frequency,auto_renew_flag,subscription_age_days,total_upgrades,total_downgrades,total_usage,average_usage,average_usage_duration,total_errors,beta_feature_usage,unique_features_used,total_support_tickets,average_resolution_time,average_first_response_time,average_satisfaction,escalation_count,account_age_days,revenue_per_seat,customer_activity_score,ticket_resolution_efficiency,usage_per_feature,error_rate,satisfaction_index
A-4814a3,Company_337,Cybersecurity,IN,2024-09-17,event,Basic,87,False,True,S-cd6d68,Pro,87,4263,51156,monthly,True,612,2,1,46.0,11.5,3172.0,0.0,1.0,4.0,4.0,18.75,97.0,4.0,1.0,716,49.0,26.0,0.05063291139240506,11.5,0.0,0.20253164556962025
A-b7b7b7,Company_338,FinTech,US,2024-06-30,event,Basic,24,False,True,S-1c2a4a,Pro,24,1176,14112,annual,True,613,1,0,43.0,10.75,2740.25,4.0,0.0,4.0,3.0,17.0,99.0,5.0,0.0,795,49.0,20.0,0.05555555555555555,10.75,0.09302325581395349,0.2777777777777778
A-ccc747,Company_339,HealthTech,FR,2024-01-12,event,Pro,16,False,True,S-934bd4,Basic,16,304,3648,annual,True,668,2,0,77.0,9.625,2917.125,6.0,1.0,8.0,4.0,32.25,83.25,5.0,1.0,965,19.0,45.0,0.03007518796992481,9.625,0.07792207792207792,0.15037593984962405
A-bb3bd4,Company_340,HealthTech,US,2024-01-27,ads,Basic,23,False,False,S-550202,Basic,23,437,5244,annual,True,625,2,0,53.0,10.6,4517.8,0.0,0.0,5.0,11.0,32.72727272727273,106.36363636363636,4.142857142857143,0.0,950,19.0,-2.0,0.029649595687331536,10.6,0.0,0.1228340392760878
A-09316c,Company_341,FinTech,AU,2024-09-11,organic,Enterprise,70,False,False,S-d98caa,Enterprise,70,13930,167160,annual,True,613,2,0,33.0,11.0,3576.6666666666665,2.0,0.0,3.0,4.0,54.75,106.25,3.75,1.0,722,199.0,9.0,0.017937219730941704,11.0,0.06060606060606061,0.06726457399103139
A-96bbc6,Company_342,Cybersecurity,US,2024-05-07,organic,Enterprise,39,False,False,S-0bccd9,Basic,39,741,8892,monthly,True,617,3,1,75.0,10.714285714285714,3020.285714285714,2.0,1.0,6.0,3.0,51.333333333333336,67.0,3.3333333333333335,0.0,849,19.0,56.0,0.01910828025477707,12.5,0.02666666666666667,0.06369426751592357
A-bc4d48,Company_343,EdTech,US,2024-06-12,ads,Pro,35,True,False,S-03bfa3,Basic,35,665,7980,annual,True,615,1,0,59.0,9.833333333333334,2428.5,0.0,0.0,6.0,6.0,41.166666666666664,65.83333333333333,4.2,1.0,813,19.0,29.0,0.023715415019762848,9.833333333333334,0.0,0.09960474308300396
A-b30291,Company_344,HealthTech,US,2024-04-05,event,Basic,5,True,True,S-d92159,Pro,5,245,2940,annual,True,620,0,0,102.0,12.75,3738.25,1.0,0.0,8.0,1.0,16.0,1.0,,0.0,881,49.0,95.0,0.058823529411764705,12.75,0.00980392156862745,
A-cdf020,Company_345,DevTools,AU,2023-08-16,organic,Pro,23,False,False,S-d031a4,Pro,44,2156,25872,monthly,True,694,2,0,24.0,12.0,5166.0,0.0,1.0,2.0,4.0,29.5,39.25,4.0,0.0,1114,49.0,4.0,0.03278688524590164,12.0,0.0,0.13114754098360656
A-e6afc1,Company_346,DevTools,US,2023-02-24,ads,Pro,1,False,False,S-aaed3e,Pro,9,0,0,monthly,False,624,0,0,111.0,9.25,3230.4166666666665,8.0,0.0,9.0,,,,,,1287,0.0,,,12.333333333333334,0.07207207207207207,
A-e3bd71,Company_347,Cybersecurity,US,2023-03-25,partner,Basic,31,False,False,S-eccbe0,Pro,31,1519,18228,annual,False,635,1,1,68.0,11.333333333333334,1711.6666666666667,1.0,0.0,5.0,4.0,30.25,119.0,4.0,0.0,1258,49.0,46.0,0.032,13.6,0.014705882352941176,0.128
A-b179bf,Company_348,Cybersecurity,IN,2024-10-27,ads,Basic,43,False,False,S-01ae7f,Pro,43,0,0,annual,True,617,0,0,100.0,10.0,3249.5,4.0,1.0,9.0,6.0,24.666666666666668,94.33333333333333,4.0,0.0,676,0.0,62.0,0.03896103896103896,11.11111111111111,0.04,0.15584415584415584
A-098560,Company_349,DevTools,UK,2023-10-21,ads,Enterprise,1,False,True,S-27c993,Enterprise,4,796,9552,monthly,True,655,1,0,30.0,15.0,5760.0,4.0,1.0,2.0,2.0,28.0,100.0,3.0,1.0,1048,199.0,12.0,0.034482758620689655,15.0,0.13333333333333333,0.10344827586206896
A-82861f,Company_350,DevTools,UK,2024-04-25,organic,Basic,41,False,False,S-c51ab8,Enterprise,41,8159,97908,annual,False,653,0,0,56.0,9.333333333333334,2619.1666666666665,6.0,1.0,6.0,5.0,24.4,55.0,3.2,0.0,861,199.0,19.0,0.03937007874015748,9.333333333333334,0.10714285714285714,0.12598425196850394
A-94c3cd,Company_351,FinTech,CA,2023-09-20,other,Enterprise,32,False,False,S-c43200,Enterprise,32,6368,76416,monthly,True,627,0,0,50.0,10.0,3219.6,0.0,0.0,5.0,4.0,44.75,116.5,3.5,1.0,1079,199.0,30.0,0.02185792349726776,10.0,0.0,0.07650273224043716
A-a33200,Company_352,HealthTech,US,2024-09-15,partner,Basic,29,False,False,S-ba228b,Basic,29,551,6612,monthly,True,622,1,0,51.0,10.2,3842.4,0.0,2.0,4.0,3.0,36.333333333333336,88.33333333333333,4.5,0.0,718,19.0,36.0,0.026785714285714284,12.75,0.0,0.12053571428571427
A-034368,Company_353,EdTech,US,2023-11-05,event,Enterprise,19,False,False,S-cc80ee,Enterprise,23,4577,54924,monthly,True,630,0,0,71.0,8.875,2751.625,8.0,2.0,8.0,5.0,41.2,91.8,4.0,0.0,1033,199.0,30.0,0.023696682464454975,8.875,0.11267605633802817,0.0947867298578199
A-b54c01,Company_354,DevTools,US,2024-09-29,event,Enterprise,29,False,False,S-175429,Basic,29,551,6612,annual,False,619,0,0,69.0,9.857142857142858,2907.285714285714,6.0,0.0,5.0,5.0,42.6,77.2,3.0,0.0,704,19.0,32.0,0.02293577981651376,13.8,0.08695652173913043,0.06880733944954127
A-d82ef9,Company_355,EdTech,UK,2024-07-02,other,Basic,26,False,True,S-5aff5f,Basic,26,494,5928,monthly,True,642,1,2,24.0,8.0,1224.0,9.0,0.0,3.0,5.0,39.8,91.6,4.25,1.0,793,19.0,-19.0,0.02450980392156863,8.0,0.375,0.10416666666666669
A-bb2f49,Company_356,Cybersecurity,US,2023-05-28,other,Pro,8,False,False,S-e44831,Pro,28,1372,16464,monthly,False,616,2,1,74.0,10.571428571428571,2762.0,5.0,0.0,6.0,3.0,22.333333333333332,102.33333333333333,4.0,0.0,1194,49.0,49.0,0.04285714285714286,12.333333333333334,0.06756756756756757,0.17142857142857143
A-1f559b,Company_357,HealthTech,US,2023-09-04,organic,Enterprise,5,True,True,S-6754a4,Basic,10,190,2280,annual,False,686,0,1,57.0,11.4,4502.6,6.0,0.0,5.0,5.0,50.4,116.2,4.2,0.0,1095,19.0,20.0,0.019455252918287938,11.4,0.10526315789473684,0.08171206225680934
A-5a215a,Company_358,EdTech,FR,2024-01-05,other,Enterprise,87,False,False,S-878fe0,Pro,87,4263,51156,annual,True,632,2,0,34.0,11.333333333333334,3875.3333333333335,4.0,1.0,3.0,4.0,29.5,38.0,4.0,0.0,972,49.0,6.0,0.03278688524590164,11.333333333333334,0.11764705882352941,0.13114754098360656
A-3f9cc0,Company_359,HealthTech,US,2024-06-03,event,Basic,22,False,False,S-d1fb2e,Enterprise,30,5970,71640,monthly,True,760,1,2,107.0,10.7,3861.2,4.0,0.0,8.0,5.0,34.8,112.6,4.5,1.0,822,199.0,74.0,0.02793296089385475,13.375,0.037383177570093455,0.12569832402234637
A-f9cc74,Company_360,DevTools,FR,2024-10-12,partner,Enterprise,30,True,False,S-e33883,Pro,30,0,0,monthly,True,620,1,0,55.0,9.166666666666666,2882.0,1.0,0.0,6.0,6.0,49.833333333333336,118.33333333333333,4.0,0.0,691,0.0,23.0,0.019672131147540982,9.166666666666666,0.01818181818181818,0.07868852459016393
A-ed510f,Company_361,Cybersecurity,IN,2023-01-17,partner,Basic,42,False,False,S-3d4f7a,Pro,42,2058,24696,monthly,True,621,2,0,27.0,9.0,3761.6666666666665,0.0,0.0,3.0,9.0,44.55555555555556,82.55555555555556,4.0,0.0,1325,49.0,-18.0,0.02195121951219512,9.0,0.0,0.08780487804878048
A-5c9849,Company_362,EdTech,IN,2024-11-03,partner,Basic,19,False,False,S-240a09,Pro,19,931,11172,monthly,False,612,2,0,76.0,10.857142857142858,3533.4285714285716,11.0,1.0,7.0,4.0,59.5,41.0,,1.0,669,49.0,34.0,0.01652892561983471,10.857142857142858,0.14473684210526316,
A-a7bd4b,Company_363,Cybersecurity,US,2023-02-15,ads,Enterprise,5,False,False,S-711528,Basic,18,342,4104,monthly,True,708,2,0,36.0,12.0,3120.6666666666665,2.0,1.0,3.0,6.0,36.833333333333336,86.16666666666667,3.25,0.0,1296,19.0,2.0,0.026431718061674006,12.0,0.05555555555555555,0.08590308370044052
A-d4ac0e,Company_364,DevTools,UK,2024-04-20,ads,Basic,18,False,False,S-b76ba6,Pro,18,882,10584,monthly,True,628,3,0,43.0,8.6,3216.6,5.0,0.0,5.0,4.0,21.0,34.0,3.5,0.0,866,49.0,13.0,0.045454545454545456,8.6,0.11627906976744186,0.1590909090909091
A-ffdfd5,Company_365,EdTech,US,2024-04-13,organic,Basic,3,False,True,S-ef7534,Pro,3,147,1764,monthly,True,622,1,0,69.0,9.857142857142858,2829.0,6.0,1.0,7.0,,,,,,873,49.0,,,9.857142857142858,0.08695652173913043,
A-0dbdc6,Company_366,Cybersecurity,DE,2023-02-12,other,Pro,30,False,True,S-de3416,Pro,47,2303,27636,annual,True,627,0,0,123.0,11.181818181818182,3729.6363636363635,5.0,3.0,10.0,4.0,47.0,95.25,5.0,0.0,1299,49.0,93.0,0.020833333333333332,12.3,0.04065040650406504,0.10416666666666666
A-7cfe77,Company_367,DevTools,US,2024-07-10,ads,Pro,69,False,False,S-bd5207,Basic,69,1311,15732,annual,True,637,1,1,45.0,11.25,3631.0,2.0,0.0,4.0,7.0,30.714285714285715,105.57142857142857,3.5,0.0,785,19.0,6.0,0.03153153153153153,11.25,0.044444444444444446,0.11036036036036034
A-1f0636,Company_368,EdTech,AU,2024-01-01,partner,Pro,105,False,False,S-c62428,Enterprise,105,20895,250740,annual,False,655,3,0,99.0,11.0,4484.111111111111,2.0,0.0,8.0,2.0,38.5,75.0,3.5,0.0,976,199.0,85.0,0.02531645569620253,12.375,0.020202020202020204,0.08860759493670886
A-40de06,Company_369,Cybersecurity,US,2023-05-08,event,Enterprise,28,False,True,S-f52c97,Basic,28,532,6384,annual,True,655,2,1,72.0,9.0,1452.0,2.0,2.0,7.0,3.0,40.333333333333336,67.66666666666667,4.0,0.0,1214,19.0,53.0,0.024193548387096774,10.285714285714286,0.027777777777777776,0.0967741935483871
A-cb5333,Company_370,DevTools,US,2024-03-26,ads,Pro,33,False,False,S-74704b,Pro,33,1617,19404,monthly,True,627,0,1,42.0,8.4,3193.6,2.0,1.0,5.0,4.0,30.75,85.75,3.0,0.0,891,49.0,18.0,0.031496062992125984,8.4,0.047619047619047616,0.09448818897637795
A-309e54,Company_371,DevTools,US,2024-12-09,other,Pro,15,False,False,S-e98d6b,Basic,15,285,3420,annual,True,611,0,1,53.0,10.6,3245.4,4.0,0.0,5.0,5.0,23.8,90.2,3.0,0.0,633,19.0,20.0,0.04032258064516129,10.6,0.07547169811320754,0.12096774193548387
A-6e7827,Company_372,DevTools,US,2023-03-26,other,Basic,1,False,False,S-22083e,Pro,17,833,9996,annual,True,623,3,0,79.0,9.875,3281.25,3.0,1.0,7.0,2.0,51.0,83.5,3.5,0.0,1257,49.0,63.0,0.019230769230769232,11.285714285714286,0.0379746835443038,0.06730769230769232
A-50bb9f,Company_373,Cybersecurity,US,2024-07-12,organic,Pro,2,False,False,S-b279c9,Pro,54,2646,31752,annual,True,615,2,0,,,,,,,7.0,33.285714285714285,74.71428571428571,4.0,0.0,783,49.0,,0.029166666666666667,,,0.11666666666666667
A-5fe118,Company_374,Cybersecurity,US,2024-11-07,other,Enterprise,39,False,False,S-6c6e62,Basic,39,0,0,monthly,True,613,0,0,61.0,10.166666666666666,2699.1666666666665,2.0,3.0,5.0,1.0,19.0,26.0,4.0,0.0,665,0.0,52.0,0.05,12.2,0.03278688524590164,0.2
A-5247b3,Company_375,FinTech,UK,2024-03-12,partner,Pro,16,True,False,S-d0429b,Basic,74,1406,16872,annual,True,647,3,0,36.0,9.0,1649.5,1.0,0.0,4.0,5.0,45.8,96.6,4.0,0.0,905,19.0,9.0,0.021367521367521368,9.0,0.027777777777777776,0.08547008547008547
A-f44180,Company_376,Cybersecurity,UK,2023-02-13,event,Pro,9,False,False,S-029c20,Basic,10,0,0,annual,False,629,0,0,68.0,9.714285714285714,2801.5714285714284,4.0,1.0,5.0,2.0,46.5,123.0,5.0,0.0,1298,0.0,50.0,0.021052631578947368,13.6,0.058823529411764705,0.10526315789473684
A-c16cf7,Company_377,EdTech,US,2024-10-16,event,Pro,13,True,False,S-6b9696,Basic,35,665,7980,annual,True,619,0,0,48.0,8.0,2309.3333333333335,4.0,1.0,6.0,3.0,48.333333333333336,111.66666666666667,3.5,0.0,687,19.0,25.0,0.020270270270270268,8.0,0.08333333333333333,0.07094594594594594
A-d42431,Company_378,FinTech,FR,2024-06-09,ads,Enterprise,22,True,False,S-48ce17,Enterprise,22,4378,52536,annual,True,634,1,1,54.0,9.0,2133.0,1.0,1.0,5.0,4.0,24.25,119.5,4.0,0.0,816,199.0,32.0,0.039603960396039604,10.8,0.018518518518518517,0.15841584158415842
A-6965e1,Company_379,DevTools,US,2024-11-25,organic,Basic,13,False,False,S-dacc80,Basic,13,247,2964,monthly,True,612,1,1,97.0,10.777777777777779,3463.8888888888887,0.0,0.0,8.0,3.0,39.0,128.33333333333334,3.0,0.0,647,19.0,82.0,0.025,12.125,0.0,0.07500000000000001
A-0354fe,Company_380,Cybersecurity,US,2024-10-22,other,Basic,34,False,False,S-9ea111,Enterprise,34,6766,81192,monthly,False,632,1,0,49.0,9.8,2896.8,1.0,0.0,5.0,4.0,20.0,69.25,4.0,0.0,681,199.0,27.0,0.047619047619047616,9.8,0.02040816326530612,0.19047619047619047
A-0a62f5,Company_381,FinTech,UK,2024-09-11,partner,Pro,16,False,False,S-d8c527,Basic,25,475,5700,monthly,True,621,0,0,53.0,10.6,2918.8,2.0,0.0,5.0,2.0,33.5,105.0,,0.0,722,19.0,39.0,0.028985507246376812,10.6,0.03773584905660377,
A-f5641b,Company_382,EdTech,US,2024-03-30,other,Pro,31,False,False,S-9a115f,Enterprise,45,8955,107460,monthly,True,613,1,1,35.0,8.75,3706.25,2.0,0.0,3.0,4.0,47.5,98.0,3.0,1.0,887,199.0,11.0,0.020618556701030927,11.666666666666666,0.05714285714285714,0.061855670103092786
A-b44e3e,Company_383,Cybersecurity,UK,2024-02-12,ads,Basic,40,False,False,S-f22b7f,Enterprise,40,7960,95520,annual,True,615,3,0,27.0,9.0,3554.6666666666665,2.0,1.0,3.0,3.0,40.0,75.33333333333333,4.333333333333333,0.0,934,199.0,8.0,0.024390243902439025,9.0,0.07407407407407407,0.1056910569105691
A-3b37d9,Company_384,FinTech,US,2023-01-27,event,Enterprise,23,False,False,S-3af70e,Enterprise,23,4577,54924,annual,True,655,2,0,98.0,10.88888888888889,3163.4444444444443,4.0,1.0,7.0,5.0,36.0,89.8,4.5,0.0,1315,199.0,65.0,0.02702702702702703,14.0,0.04081632653061224,0.12162162162162163
A-54d94a,Company_385,Cybersecurity,IN,2023-05-01,event,Basic,27,False,False,S-6d6ab6,Basic,27,513,6156,annual,True,621,1,1,71.0,11.833333333333334,3022.5,3.0,0.0,5.0,4.0,53.75,82.75,3.5,0.0,1221,19.0,45.0,0.0182648401826484,14.2,0.04225352112676056,0.0639269406392694
A-7f29a7,Company_386,Cybersecurity,UK,2024-09-18,event,Basic,41,True,False,S-fcbd92,Pro,41,2009,24108,monthly,True,621,0,0,88.0,9.777777777777779,1484.5555555555557,3.0,1.0,9.0,1.0,24.0,5.0,4.0,0.0,715,49.0,77.0,0.04,9.777777777777779,0.03409090909090909,0.16
A-089363,Company_387,FinTech,AU,2023-05-06,event,Basic,2,False,False,S-00b0bc,Enterprise,9,0,0,annual,True,630,2,0,4.0,4.0,2304.0,0.0,0.0,1.0,3.0,35.0,91.33333333333333,3.6666666666666665,0.0,1216,0.0,-11.0,0.027777777777777776,4.0,0.0,0.10185185185185185
A-524364,Company_388,DevTools,FR,2024-12-31,partner,Enterprise,3,False,False,S-47b86b,Pro,11,539,6468,monthly,True,611,0,0,39.0,9.75,3537.75,4.0,1.0,4.0,3.0,47.666666666666664,75.33333333333333,4.333333333333333,0.0,611,49.0,16.0,0.020547945205479454,9.75,0.10256410256410256,0.08904109589041097
A-855a48,Company_389,EdTech,US,2023-12-22,partner,Pro,14,True,False,S-c1316c,Enterprise,60,11940,143280,annual,True,765,0,1,46.0,9.2,1280.6,0.0,1.0,5.0,5.0,39.6,122.0,3.6666666666666665,0.0,986,199.0,21.0,0.02463054187192118,9.2,0.0,0.09031198686371099
A-756192,Company_390,FinTech,IN,2023-06-11,other,Basic,19,False,False,S-e89b90,Pro,38,1862,22344,annual,True,630,1,0,85.0,12.142857142857142,3928.0,7.0,0.0,6.0,3.0,37.333333333333336,102.33333333333333,4.0,0.0,1180,49.0,56.0,0.02608695652173913,14.166666666666666,0.08235294117647059,0.10434782608695652
A-49b828,Company_391,FinTech,IN,2023-05-05,ads,Pro,6,False,False,S-f3d5d7,Enterprise,20,3980,47760,annual,True,650,2,0,37.0,12.333333333333334,2970.6666666666665,3.0,1.0,3.0,3.0,13.666666666666666,87.66666666666667,3.5,1.0,1217,199.0,16.0,0.06818181818181819,12.333333333333334,0.08108108108108109,0.23863636363636367
A-c7ffc2,Company_392,Cybersecurity,US,2023-01-27,partner,Pro,30,True,False,S-8a7e47,Basic,49,931,11172,monthly,False,615,3,0,43.0,10.75,3866.5,2.0,1.0,4.0,2.0,64.0,86.0,3.0,0.0,1315,19.0,29.0,0.015384615384615385,10.75,0.046511627906976744,0.046153846153846156
A-751c58,Company_393,FinTech,UK,2024-07-18,organic,Basic,15,False,False,S-f497df,Basic,71,1349,16188,annual,True,621,4,0,27.0,9.0,3423.6666666666665,0.0,0.0,3.0,5.0,39.6,130.0,4.333333333333333,0.0,777,19.0,2.0,0.02463054187192118,9.0,0.0,0.10673234811165844
A-72799b,Company_394,DevTools,FR,2023-11-13,event,Enterprise,20,False,True,S-89a8a2,Pro,61,2989,35868,annual,True,682,2,1,32.0,8.0,3364.0,4.0,0.0,4.0,2.0,33.5,80.0,4.5,1.0,1025,49.0,14.0,0.028985507246376812,8.0,0.125,0.13043478260869565
A-812c5b,Company_395,DevTools,CA,2024-02-25,organic,Basic,55,False,True,S-542c37,Pro,55,2695,32340,monthly,True,615,0,0,51.0,12.75,3000.25,3.0,1.0,3.0,4.0,27.0,88.25,4.0,0.0,921,49.0,25.0,0.03571428571428571,17.0,0.058823529411764705,0.14285714285714285
A-69b156,Company_396,EdTech,US,2023-11-21,other,Pro,7,False,True,S-c2f293,Basic,8,152,1824,monthly,False,632,0,2,21.0,10.5,1484.0,0.0,0.0,2.0,7.0,32.0,100.57142857142857,4.0,0.0,1017,19.0,-14.0,0.030303030303030304,10.5,0.0,0.12121212121212122
A-075038,Company_397,HealthTech,UK,2023-05-12,ads,Basic,17,False,False,S-da7360,Basic,42,798,9576,monthly,True,677,1,0,48.0,9.6,2994.6,3.0,3.0,5.0,2.0,43.5,54.0,3.0,0.0,1210,19.0,32.0,0.02247191011235955,9.6,0.0625,0.06741573033707865
A-940b8b,Company_398,HealthTech,DE,2024-03-19,organic,Basic,1,False,False,S-b7cbc2,Enterprise,7,0,0,annual,True,661,1,1,71.0,10.142857142857142,3261.1428571428573,7.0,0.0,7.0,3.0,41.333333333333336,89.33333333333333,4.0,0.0,898,0.0,42.0,0.023622047244094488,10.142857142857142,0.09859154929577464,0.09448818897637795
A-2d1036,Company_399,FinTech,US,2024-06-14,ads,Pro,69,False,True,S-b95aac,Pro,69,3381,40572,monthly,False,626,0,1,28.0,9.333333333333334,1140.0,4.0,0.0,3.0,5.0,37.8,49.0,4.6,1.0,811,49.0,-5.0,0.025773195876288662,9.333333333333334,0.14285714285714285,0.11855670103092783
A-0f6450,Company_400,FinTech,US,2024-12-27,other,Pro,28,True,True,S-9c9700,Basic,28,532,6384,annual,True,611,0,0,44.0,11.0,3994.5,3.0,0.0,3.0,8.0,29.75,81.625,3.8333333333333335,1.0,615,19.0,-2.0,0.032520325203252036,14.666666666666666,0.06818181818181818,0.12466124661246614
A-9affe6,Company_401,Cybersecurity,US,2023-03-22,other,Pro,7,False,False,S-01daf5,Pro,23,1127,13524,monthly,True,658,2,0,68.0,11.333333333333334,2990.6666666666665,1.0,1.0,6.0,3.0,58.0,76.0,3.0,0.0,1261,49.0,51.0,0.01694915254237288,11.333333333333334,0.014705882352941176,0.05084745762711865
A-80eeb6,Company_402,Cybersecurity,UK,2023-05-09,organic,Enterprise,22,False,False,S-88cc86,Enterprise,22,4378,52536,annual,True,622,4,1,23.0,11.5,3425.0,0.0,0.0,2.0,4.0,40.25,68.25,3.6666666666666665,1.0,1213,199.0,3.0,0.024242424242424242,11.5,0.0,0.08888888888888888
A-d4e0d4,Company_403,FinTech,US,2024-10-18,other,Basic,117,False,False,S-61cc6f,Enterprise,117,23283,279396,annual,True,628,1,1,48.0,12.0,3238.25,2.0,0.0,4.0,4.0,39.25,76.25,4.0,0.0,685,199.0,24.0,0.024844720496894408,12.0,0.041666666666666664,0.09937888198757763
A-c7e58b,Company_404,HealthTech,IN,2023-06-25,other,Pro,3,False,False,S-9e64bd,Pro,16,0,0,monthly,True,726,0,0,36.0,12.0,4989.0,4.0,0.0,3.0,5.0,30.6,98.4,3.5,0.0,1166,0.0,3.0,0.03164556962025316,12.0,0.1111111111111111,0.11075949367088606
A-016043,Company_405,EdTech,CA,2024-07-31,organic,Basic,4,True,False,S-8985d3,Basic,26,494,5928,monthly,False,640,3,0,52.0,10.4,2699.8,5.0,0.0,5.0,3.0,30.333333333333332,78.0,4.0,0.0,764,19.0,27.0,0.03191489361702128,10.4,0.09615384615384616,0.12765957446808512
A-bbe56f,Company_406,HealthTech,US,2023-02-16,ads,Enterprise,21,False,False,S-f29e7f,Basic,22,418,5016,annual,True,688,1,0,69.0,9.857142857142858,1783.857142857143,7.0,1.0,6.0,4.0,26.25,120.5,4.0,0.0,1295,19.0,35.0,0.03669724770642202,11.5,0.10144927536231885,0.14678899082568808
A-7c5768,Company_407,HealthTech,UK,2024-03-02,event,Enterprise,3,False,False,S-c0789c,Enterprise,26,0,0,monthly,True,640,0,0,50.0,12.5,3121.0,2.0,1.0,4.0,5.0,28.8,96.4,4.0,0.0,915,0.0,21.0,0.03355704697986577,12.5,0.04,0.1342281879194631
A-751bd4,Company_408,Cybersecurity,UK,2024-07-12,partner,Pro,10,False,False,S-d56a2c,Pro,35,0,0,annual,True,674,0,0,80.0,10.0,3324.875,0.0,0.0,7.0,6.0,23.166666666666668,112.0,4.25,1.0,783,0.0,50.0,0.041379310344827586,11.428571428571429,0.0,0.17586206896551723
A-4e0e85,Company_409,DevTools,US,2023-09-08,organic,Enterprise,6,False,False,S-1eba7d,Enterprise,39,0,0,annual,True,628,1,0,51.0,10.2,3343.4,1.0,0.0,4.0,2.0,53.0,119.5,5.0,0.0,1091,0.0,39.0,0.018518518518518517,12.75,0.0196078431372549,0.09259259259259259
A-ad3abd,Company_410,FinTech,US,2023-03-03,event,Pro,44,False,False,S-fa2170,Pro,44,2156,25872,monthly,True,689,0,0,70.0,10.0,3264.5714285714284,4.0,0.0,7.0,3.0,13.0,70.33333333333333,3.0,0.0,1280,49.0,47.0,0.07142857142857142,10.0,0.05714285714285714,0.21428571428571427
A-e19ff6,Company_411,Cybersecurity,UK,2023-07-28,partner,Enterprise,1,False,False,S-d90f0a,Pro,26,1274,15288,monthly,False,680,1,0,20.0,10.0,4379.5,3.0,0.0,2.0,3.0,30.666666666666668,115.0,4.666666666666667,0.0,1133,49.0,-1.0,0.031578947368421054,10.0,0.15,0.1473684210526316
A-7920cc,Company_412,Cybersecurity,FR,2023-11-23,ads,Pro,39,False,False,S-b7d290,Enterprise,69,13731,164772,annual,True,636,1,0,72.0,10.285714285714286,3004.285714285714,4.0,0.0,6.0,7.0,32.857142857142854,113.42857142857143,4.333333333333333,0.0,1015,199.0,29.0,0.029535864978902957,12.0,0.05555555555555555,0.1279887482419128
A-5a92e7,Company_413,HealthTech,US,2024-06-11,ads,Pro,4,False,False,S-51673a,Pro,9,0,0,monthly,True,625,0,0,42.0,10.5,4314.0,0.0,0.0,4.0,7.0,45.0,86.14285714285714,4.4,0.0,814,0.0,7.0,0.021739130434782608,10.5,0.0,0.09565217391304348
A-fdfc91,Company_414,Cybersecurity,US,2023-05-06,ads,Basic,29,False,False,S-53e028,Basic,111,2109,25308,monthly,True,719,1,0,25.0,8.333333333333334,2993.6666666666665,0.0,0.0,3.0,5.0,28.8,121.0,3.6666666666666665,0.0,1216,19.0,0.0,0.03355704697986577,8.333333333333334,0.0,0.12304250559284116
A-1e50e0,Company_415,Cybersecurity,DE,2023-02-21,other,Pro,19,True,True,S-f9c661,Enterprise,19,3781,45372,annual,True,728,1,0,58.0,11.6,5508.4,0.0,0.0,5.0,2.0,20.5,143.0,5.0,1.0,1290,199.0,48.0,0.046511627906976744,11.6,0.0,0.23255813953488372
A-1e1b80,Company_416,FinTech,CA,2023-09-12,other,Enterprise,50,False,False,S-c96d86,Basic,50,950,11400,annual,True,668,1,0,62.0,8.857142857142858,3251.1428571428573,3.0,1.0,7.0,6.0,43.0,67.5,3.2,0.0,1087,19.0,26.0,0.022727272727272728,8.857142857142858,0.04838709677419355,0.07272727272727274
A-659280,Company_417,FinTech,IN,2023-11-17,event,Enterprise,13,True,True,S-f83141,Basic,17,0,0,annual,False,616,2,0,92.0,11.5,3316.5,5.0,2.0,8.0,4.0,8.0,123.75,4.333333333333333,0.0,1021,0.0,62.0,0.1111111111111111,11.5,0.05434782608695652,0.4814814814814814
A-f6b2fb,Company_418,DevTools,AU,2024-04-23,event,Basic,23,False,False,S-ada718,Basic,23,437,5244,monthly,False,654,1,1,92.0,9.2,2432.3,5.0,1.0,10.0,5.0,55.0,88.6,4.0,1.0,863,19.0,57.0,0.017857142857142856,9.2,0.05434782608695652,0.07142857142857142
A-cb6cc6,Company_419,DevTools,US,2023-04-03,ads,Basic,13,True,False,S-9828eb,Pro,25,1225,14700,monthly,True,702,2,0,40.0,10.0,3553.5,4.0,0.0,4.0,3.0,16.333333333333332,131.66666666666666,3.5,0.0,1249,49.0,17.0,0.057692307692307696,10.0,0.1,0.20192307692307693
A-d62e02,Company_420,Cybersecurity,US,2024-08-20,partner,Pro,6,False,False,S-90d405,Enterprise,6,1194,14328,monthly,False,612,1,1,33.0,11.0,5595.666666666667,5.0,1.0,3.0,1.0,36.0,31.0,4.0,0.0,744,199.0,18.0,0.02702702702702703,11.0,0.15151515151515152,0.10810810810810811
A-d535f6,Company_421,DevTools,US,2024-09-03,organic,Basic,12,True,True,S-d538f6,Enterprise,12,0,0,monthly,True,627,1,3,66.0,9.428571428571429,3404.8571428571427,1.0,1.0,7.0,,,,,,730,0.0,,,9.428571428571429,0.015151515151515152,
